Date;PX_LAST;PX_OPEN;PX_LOW;PX_HIGH;PX_VOLUME;AVERAGE_BID_ASK_SPREAD_%;VOLUME_TOTAL_PUT;VOLUME_TOTAL_CALL;PUT_CALL_OPEN_INTEREST_TOTAL;OPEN_INT_TOTAL_CALL;SHORT_INT;SHORT_INT_RATIO
09.03.2023;84,21;84,42;84,1;84,7;11879339;0,0126;48016;14908;364061;152949;22048995;2,973
10.03.2023;85;84,88;84,64;85,175;8826236;0,0129;13546;5715;399309;152140;22048995;2,973
13.03.2023;84,86;84,75;84,73;85,65;14656781;0,0131;743;1198;394078;148429;22048995;2,973
14.03.2023;84,63;84,89;84,505;85,19;7247103;0,0124;7378;2453;387538;148435;22048995;2,973
15.03.2023;84,94;84,6;84,2999;84,95;11381482;0,0125;7941;1180;394818;149497;22851147;2,652
16.03.2023;84,58;85;84,38;85,16;7363819;0,013;9861;84;390687;149553;22851147;2,652
17.03.2023;84,2;84,6;84,19;84,65;20251571;0,013;21760;1626;386825;148272;22851147;2,652
20.03.2023;84,21;84,07;84,07;84,56;9517712;0,0132;18157;8871;351539;65643;22851147;2,652
21.03.2023;84,81;84,79;84,62;84,92;5544046;0,0122;14429;2447;216021;65263;22851147;2,652
22.03.2023;85,55;84,78;84,63;86,055;9077570;0,0138;10282;4320;227027;69466;22851147;2,652
23.03.2023;85,86;85,51;85,33;85,86;6410188;0,0125;8;4591;227724;72411;22851147;2,652
24.03.2023;85,39;85,6;85,34;85,84;4949920;0,0122;3676;20;230666;70835;22851147;2,652
27.03.2023;85,03;85,05;84,99;85,275;4239509;0,0135;3455;879;232760;71435;22851147;2,652
28.03.2023;84,73;85,01;84,57;85,04;11901430;0,0125;18202;9013;204762;75031;22851147;2,652
29.03.2023;85,14;84,98;84,91;85,155;6385521;0,0126;915;31;212144;75409;22851147;2,652
30.03.2023;85,73;85,57;85,4107;85,77;6493131;0,0122;18034;9030;215718;84136;22851147;2,652
31.03.2023;86,28;85,83;85,8;86,395;7196327;0,013;7071;2110;236828;85159;18904054;2,268
03.04.2023;86,24;85,98;85,85;86,35;6276957;0,0126;10022;2161;240381;85256;18904054;2,268
04.04.2023;86,36;86,1;86,04;86,45;4683198;0,0126;4602;64;243277;85316;18904054;2,268
05.04.2023;86,18;86,19;85,93;86,42;4969987;0,0126;28578;110;242878;85419;18904054;2,268
06.04.2023;86,09;86,19;86,02;86,24;3563690;0,0131;7270;2080;256555;86142;18904054;2,268
07.04.2023;86,09;86,19;86,02;86,24;3563690;0,0131;7270;2080;256555;86142;18904054;2,268
10.04.2023;85,64;85,64;85,45;85,705;4056132;0,0121;19535;114;262200;86163;18904054;2,268
11.04.2023;85,73;85,85;85,67;85,9;4433047;0,0124;805;925;266663;86561;18904054;2,268
12.04.2023;85,98;86,23;85,735;86,34;4639130;0,0128;3215;1005;268510;86927;18904054;2,268
13.04.2023;86,07;86,17;85,995;86,345;2987554;0,0129;991;262;272014;87121;18904054;2,268
14.04.2023;85,89;85,89;85,67;86,06;4158251;0,0134;7262;1909;273157;88833;19607844;4,436
17.04.2023;85,34;85,71;85,175;85,72;6169655;0,012;15511;1387;280876;88862;19607844;4,436
18.04.2023;85,32;85,24;85,24;85,6;4666099;0,0124;6066;57;284476;88878;19607844;4,436
19.04.2023;84,91;85;84,87;85,09;5465990;0,0127;96;10683;287367;91746;19607844;4,436
20.04.2023;84,81;84,84;84,755;85,035;6161301;0,012;253;300;287056;91741;19607844;4,436
21.04.2023;84,82;85,01;84,64;85,12;2954964;0,0126;32;6388;287048;97720;19607844;4,436
24.04.2023;85,05;84,71;84,71;85,09;4877131;0,0125;1093;308;283945;51170;19607844;4,436
25.04.2023;85,57;85,21;85,21;85,68;4325762;0,0121;1780;141;160912;51201;19607844;4,436
26.04.2023;85,34;85,69;85,28;85,76;5070481;0,0125;2038;214;159915;51267;19607844;4,436
27.04.2023;85,36;85,43;85,28;85,46;3661123;0,012;21;356;159866;51369;19607844;4,436
28.04.2023;86,15;85,68;85,68;86,15;7019681;0,0122;28;54;159950;51397;12082925;2,383
01.05.2023;84,95;85,38;84,82;85,57;7072326;0,0136;8184;333;159981;51646;12082925;2,383
02.05.2023;85,31;85,11;85,04;85,41;4142921;0,0126;3055;3762;163520;55313;12082925;2,383
03.05.2023;85,58;85,55;85,4;85,82;3694680;0,0134;3023;58;167225;55369;12082925;2,383
04.05.2023;85,15;85,59;85,105;85,59;6763769;0,0124;11;47;170049;55378;12082925;2,383
05.05.2023;85,39;85,14;85,09;85,465;4066360;0,0122;5;6133;170064;61450;12082925;2,383
08.05.2023;85,05;85,22;84,965;85,22;3406094;0,012;30552;676;176136;62118;12082925;2,383
09.05.2023;85,01;85;84,89;85,11;3094541;0,0125;6686;48;202795;62147;12082925;2,383
10.05.2023;85,48;85,45;85,335;85,535;3712735;0,0121;28136;2164;200230;64309;12082925;2,383
11.05.2023;85,75;85,76;85,6;85,88;3556597;0,0119;10231;377;214525;64567;12082925;2,383
12.05.2023;85,21;85,58;85,18;85,67;5072168;0,0124;7120;3840;224504;64344;12082925;2,383
15.05.2023;84,84;84,84;84,785;84,95;4737010;0,0121;12512;122;230164;63154;12989869;2,91
16.05.2023;84,51;84,68;84,47;84,74;2822764;0,0133;188;630;228876;63727;12989869;2,91
17.05.2023;84,52;84,65;84,44;84,718;4034557;0,0124;13340;2145;229520;61862;12989869;2,91
18.05.2023;84,18;84,35;84,15;84,43;4421171;0,0123;11972;913;235358;62754;12989869;2,91
19.05.2023;84,17;84,31;84,145;84,46;4407388;0,013;3996;218;242700;62806;12989869;2,91
22.05.2023;84,16;84,32;84,085;84,38;3578893;0,0124;9717;622;237461;39574;12989869;2,91
23.05.2023;84,26;84,23;83,99;84,3;3190719;0,013;5222;449;158306;39926;12989869;2,91
24.05.2023;84,12;84,46;84,03;84,46;4770703;0,0126;3376;70;161692;39972;12989869;2,91
25.05.2023;83,9;84,27;83,8;84,34;4018980;0,0126;12181;3581;162792;43552;12989869;2,91
26.05.2023;84,25;83,89;83,89;84,285;4146751;0,013;215;64;169485;42644;12989869;2,91
29.05.2023;84,25;83,89;83,89;84,285;4146751;0,013;215;64;169485;42644;12989869;2,91
30.05.2023;84,89;84,53;84,48;84,905;4482068;0,0124;265;8257;174484;50658;12989869;2,91
31.05.2023;84,78;84,51;84,51;84,98;4623648;0,0134;211;7251;182669;56127;14361389;3,568
01.06.2023;84,99;84,5;84,39;84,99;9882575;0,013;1835;110;188219;56181;14361389;3,568
02.06.2023;84,86;85,07;84,81;85,13;4724115;0,0123;5634;4917;185954;56982;14361389;3,568
05.06.2023;85,14;84,91;84,77;85,16;6430322;0,0126;6808;6450;189177;63026;14361389;3,568
06.06.2023;85,29;85,04;84,84;85,325;3854263;0,0121;4299;301;197908;63091;14361389;3,568
07.06.2023;84,79;85,22;84,78;85,34;3861338;0,0121;3359;65;201897;63103;14361389;3,568
08.06.2023;85,27;84,81;84,79;85,28;4117756;0,0121;6139;80;203363;63121;14361389;3,568
09.06.2023;85,17;85,13;85,09;85,3399;3415218;0,0119;1429;265;209468;62529;14361389;3,568
12.06.2023;85,64;85,47;85,225;85,68;5517560;0,0134;1303;6043;208956;66779;14361389;3,568
13.06.2023;85,51;85,72;85,32;85,91;3637287;0,0126;586;217;213606;66812;14361389;3,568
14.06.2023;85,69;85,54;85,26;85,89;3561105;0,0129;11742;11338;213887;65638;14361389;3,568
15.06.2023;86,13;85,85;85,695;86,13;5592394;0,0121;9637;17382;220419;72479;15343552;3,101
16.06.2023;85,79;86,02;85,71;86,03;2511554;0,0124;278;661;232994;50625;15343552;3,101
19.06.2023;85,79;86,02;85,71;86,03;2511554;0,0124;278;661;232994;50625;15343552;3,101
20.06.2023;85,83;85,9;85,82;86,13;3889808;0,0122;145;81;211090;35761;15343552;3,101
21.06.2023;86,28;85,93;85,7;86,45;11177187;0,0125;15460;112;96609;35867;15343552;3,101
22.06.2023;85,95;86,11;85,86;86,1705;3848207;0,0121;3324;42;100999;35905;15343552;3,101
23.06.2023;86,05;86,18;86,05;86,41;2917332;0,0125;937;13;104045;35731;15343552;3,101
26.06.2023;86,32;86,28;86,198;86,42;3700902;0,013;2561;3338;104785;39053;15343552;3,101
27.06.2023;86,32;86,37;86,21;86,5302;4381272;0,0122;90;2557;110402;40561;15343552;3,101
28.06.2023;86,38;86,34;86,165;86,435;4503641;0,0123;32;32;111933;40586;15343552;3,101
29.06.2023;85,92;86,05;85,76;86,05;4319023;0,0128;6078;309;111927;40773;15343552;3,101
30.06.2023;86,54;86,18;86,125;86,62;4943337;0,012;801;135;117861;35785;18051406;3,916
03.07.2023;86,36;86,22;86,12;86,41;5083076;0,0147;2110;523;113352;36249;18051406;3,916
04.07.2023;86,36;86,22;86,12;86,41;5083076;0,0147;2110;523;113352;36249;18051406;3,916
05.07.2023;85,92;86,21;85,82;86,21;5234794;0,0122;43;15;115256;36260;18051406;3,916
06.07.2023;84,69;85,28;84,55;85,28;7823146;0,0123;6983;77;115210;36297;18051406;3,916
07.07.2023;84,59;84,53;84,27;84,8963;5414508;0,0124;11746;2235;119102;38502;18051406;3,916
10.07.2023;84,95;84,69;84,69;85,005;3788712;0,0124;11477;2533;132343;35492;18051406;3,916
11.07.2023;85,49;85,37;85,29;85,52;5984733;0,0124;2137;4686;123173;40160;18051406;3,916
12.07.2023;86,51;86,21;86,165;86,58;4950608;0,012;1538;7176;127660;42923;18051406;3,916
13.07.2023;87,45;87,19;87,01;87,53;6892567;0,0134;5081;17134;130253;48831;18051406;3,916
14.07.2023;86,94;87,25;86,93;87,3;3907065;0,0121;14;7337;136707;48908;18908156;3,474
17.07.2023;87,07;86,88;86,85;87,14;2214530;0,0122;16564;1452;136778;49875;18908156;3,474
18.07.2023;87,5;87,15;87,13;87,595;5535792;0,0118;8518;12693;141520;61528;18908156;3,474
19.07.2023;87,26;87,46;87,14;87,63;6555507;0,0117;4713;2895;149176;64356;18908156;3,474
20.07.2023;86,73;86,94;86,575;86,95;6902764;0,0119;11274;2958;156709;66979;18908156;3,474
21.07.2023;87;86,96;86,87;87,135;6036801;0,0129;6562;4464;166508;61990;18908156;3,474
24.07.2023;87,17;87,33;87,11;87,46;5910229;0,012;79;62;164972;51125;18908156;3,474
25.07.2023;87,06;86,94;86,82;87,155;3301263;0,012;4460;3487;115744;54597;18908156;3,474
26.07.2023;87,34;87,24;87,05;87,47;3514410;0,0123;10202;161;123661;54676;18908156;3,474
27.07.2023;86,51;87,41;86,47;87,42;6565048;0,0119;1373;313;129783;54950;18908156;3,474
28.07.2023;87,56;87,08;86,99;87,565;4310253;0,0124;13527;132;130268;47495;18908156;3,474
31.07.2023;87,68;87,64;87,505;87,79;4705577;0,0121;39;4024;136322;45860;14778568;2,947
01.08.2023;86,46;86,88;86,46;86,93;8951262;0,0121;16942;6877;134474;51599;14778568;2,947
02.08.2023;85,84;86,29;85,525;86,29;8750577;0,0121;2917;3313;149485;53777;14778568;2,947
03.08.2023;85,11;85,38;85,09;85,43;7353993;0,0122;29129;3592;153884;56371;14778568;2,947
04.08.2023;86,24;85,7;85,7;86,395;6336610;0,0122;26484;4219;170471;57476;14778568;2,947
07.08.2023;85,96;86,11;85,9199;86,21;2721244;0,012;748;255;171347;57690;14778568;2,947
08.08.2023;86,18;86,21;86;86,275;4013250;0,0127;7388;116;169427;57748;14778568;2,947
09.08.2023;86,36;86,29;86,17;86,4;3012990;0,0124;641;83;175540;57746;14778568;2,947
10.08.2023;86,03;86,41;86,02;86,72;4229106;0,0122;4995;6117;176169;56854;14778568;2,947
11.08.2023;85,83;86,05;85,77;86,14;4950628;0,0124;14226;2240;177672;62081;14778568;2,947
14.08.2023;85,14;85,39;85,1;85,4;4343638;0,0129;16643;381;186593;58612;14778568;2,947
15.08.2023;84,42;84,73;84,41;84,77;8907194;0,0122;30593;6221;189454;53438;15998399;2,784
16.08.2023;84,26;84,59;84,25;84,68;6894590;0,0122;50383;620;190038;54043;15998399;2,784
17.08.2023;84,19;84,21;84,01;84,3;6233622;0,0122;42876;6500;191110;52574;15998399;2,784
18.08.2023;84,17;84,11;84,04;84,4;4198857;0,0123;11570;2510;196010;55044;15998399;2,784
21.08.2023;83,75;84,09;83,63;84,09;5360879;0,013;46215;1336;185836;32930;15998399;2,784
22.08.2023;83,98;83,97;83,86;84,08;5616764;0,0128;12171;4103;159483;30087;15998399;2,784
23.08.2023;85,33;84,63;84,5901;85,33;5303823;0,0183;359;6395;164900;36256;15998399;2,784
24.08.2023;84,75;85,19;84,71;85,19;5073662;0,0127;8217;4011;171162;40265;15998399;2,784
25.08.2023;84,88;84,81;84,605;85,15;4679754;0,0124;7042;999;179666;37391;15998399;2,784
28.08.2023;85,15;85,1;85;85,24;3304353;0,0121;2066;4;178431;37379;15998399;2,784
29.08.2023;86,03;85,13;85,12;86,05;5649964;0,0123;628;1402;173505;37825;15998399;2,784
30.08.2023;85,8;85,81;85,72;85,98;3956809;0,0121;11504;55;174273;37869;15998399;2,784
31.08.2023;85,72;85,68;85,675;85,85;3925115;0,0122;47;18;177015;36920;22309875;4,451
01.09.2023;85,15;85,53;84,81;85,57;5214406;0,0142;3634;3357;176070;40143;22309875;4,451
04.09.2023;85,15;85,53;84,81;85,57;5214406;0,0142;3634;3357;176070;40143;22309875;4,451
05.09.2023;84,32;84,84;84,295;84,88;5055657;0,0161;2532;126;175348;40254;22309875;4,451
06.09.2023;84,19;84,31;84,065;84,44;5023319;0,0126;7091;59;172149;40301;22309875;4,451
07.09.2023;84,64;84,34;84,288;84,65;3756900;0,0122;4637;2624;169577;42920;22309875;4,451
08.09.2023;84,71;84,84;84,6;85,02;3567983;0,0123;2346;903;173717;43568;22309875;4,451
11.09.2023;84,58;84,47;84,42;84,6;2913751;0,0121;2342;738;176285;40701;22309875;4,451
12.09.2023;84,64;84,53;84,435;84,6668;2630636;0,0123;11577;120;173217;40806;22309875;4,451
13.09.2023;84,69;84,64;84,46;84,795;3380848;0,0126;3056;1200;182974;41750;22309875;4,451
14.09.2023;84,72;84,85;84,675;84,975;5665460;0,0122;72546;1224;182074;42968;22309875;4,451
15.09.2023;84,44;84,64;84,43;84,65;5196297;0,0125;16423;2718;242890;43147;19458932;4,63
18.09.2023;84,49;84,39;84,35;84,555;2504085;0,0124;14414;1401;232698;9620;19458932;4,63
19.09.2023;84,39;84,41;84,3;84,485;3252245;0,0123;1820;356;125702;9391;19458932;4,63
20.09.2023;84,32;84,65;84,32;84,87;5410192;0,0136;1151;290;127044;9676;19458932;4,63
21.09.2023;83,47;83,74;83,34;83,78;9740022;0,0128;8051;1396;128475;10906;19458932;4,63
22.09.2023;83,81;83,75;83,7;84,02;4928254;0,0125;24126;977;135015;11587;19458932;4,63
25.09.2023;83,33;83,47;83,275;83,47;5234079;0,0123;7994;765;155647;11058;19458932;4,63
26.09.2023;82,775;83,27;82,69;83,32;12528228;0,0122;12081;2511;161713;11063;19458932;4,63
27.09.2023;82,42;83,09;82,31;83,18;8379344;0,0122;2700;1032;161136;12082;19458932;4,63
28.09.2023;82,61;82,03;81,84;82,62;8526880;0,0123;11058;1536;162745;13606;19458932;4,63
29.09.2023;82,52;83,09;82,42;83,13;6968216;0,0123;16143;1601;169276;14280;18256342;2,722
02.10.2023;81,27;81,82;81,25;81,885;9072840;0,0125;25407;2116;180388;13869;18256342;2,722
03.10.2023;80,36;81,02;80,225;81,15;8120253;0,0127;29050;141;185289;13944;18256342;2,722
04.10.2023;80,74;80,7;80,32;80,84;8236642;0,0127;28177;8389;202465;21545;18256342;2,722
05.10.2023;80,71;80,99;80,58;81,04;4510081;0,0127;31030;1505;191777;22338;18256342;2,722
06.10.2023;80,74;80,04;79,84;80,89;7133429;0,0128;15244;8725;218268;29273;18256342;2,722
09.10.2023;81,14;80,63;80,37;81,16;3437802;0,0128;3632;3435;217104;28732;18256342;2,722
10.10.2023;81,27;81,05;80,96;81,77;8594906;0,0124;3352;3728;208573;32099;18256342;2,722
11.10.2023;81,93;81,86;81,505;81,93;6297165;0,0126;4095;666;213469;32676;18256342;2,722
12.10.2023;81,07;81,75;80,93;81,75;6076156;0,0124;5085;4304;214113;34974;18256342;2,722
13.10.2023;81,3;81,63;81,18;81,76;6174979;0,0126;4356;62;218277;33554;19747616;2,901
16.10.2023;81,21;81,06;81,05;81,31;4714179;0,0125;1237;1705;218448;30698;19747616;2,901
17.10.2023;80,82;80,62;80,575;80,98;4325329;0,0131;1122;1646;210268;32333;19747616;2,901
18.10.2023;80,3;80,47;80,1039;80,57;6891687;0,0126;88961;3150;211461;33843;19747616;2,901
19.10.2023;79,71;80,18;79,7;80,66;9761702;0,0126;45058;4313;212194;38002;19747616;2,901
20.10.2023;80,15;80,19;80;80,29;6853543;0,0127;359;747;218520;38050;19747616;2,901
23.10.2023;80,61;80,03;79,87;80,92;6475860;0,0126;16899;2803;197808;32705;19747616;2,901
24.10.2023;81,25;80,88;80,72;81,28;5009196;0,0127;23152;9059;184571;40429;19747616;2,901
25.10.2023;80,64;80,92;80,545;80,97;5211365;0,0125;3490;1559;204165;42970;19747616;2,901
26.10.2023;80,96;80,8;80,66;81,08;5260427;0,0126;1479;1987;209914;43731;19747616;2,901
27.10.2023;81;81;80,78;81,08;3549810;0,013;8841;1502;211767;41954;19747616;2,901
30.10.2023;81,21;81,04;80,93;81,28;4727068;0,0126;20527;3555;218121;43783;19747616;2,901
31.10.2023;81,19;81,29;81,17;81,51;5369212;0,0126;14343;1964;204706;44595;21710038;3,822
01.11.2023;81,89;80,97;80,88;81,93;12803103;0,013;24131;8945;214005;44139;21710038;3,822
02.11.2023;82,71;82,61;82,5;82,955;9214219;0,0124;27081;1070;213872;44889;21710038;3,822
03.11.2023;83,52;83,55;83,44;83,8747;9054981;0,0123;2425;2355;227135;41185;21710038;3,822
06.11.2023;82,83;83,2;82,77;83,2499;7707820;0,0126;7643;10036;225015;46181;21710038;3,822
07.11.2023;83,11;82,94;82,89;83,25;5946435;0,0122;129;424;230698;46596;21710038;3,822
08.11.2023;83,27;83,08;83,07;83,29;4679214;0,0123;326;5854;230026;50444;21710038;3,822
09.11.2023;82,42;83,01;82,29;83,099;6049667;0,0126;911;3419;233858;50134;21710038;3,822
10.11.2023;82,78;82,68;82,48;82,805;5256871;0,0124;83;5372;233066;53372;21710038;3,822
13.11.2023;82,34;82,21;82,01;82,495;5480419;0,0125;16104;3623;236184;56097;21710038;3,822
14.11.2023;83,77;83,45;83,3901;83,86;11433038;0,0125;14178;2993;236392;57163;21710038;3,822
15.11.2023;83,25;83,56;83,185;83,655;5009764;0,0125;12;5256;229307;62292;20877539;2,759
16.11.2023;83,94;83,6;83,6;84,04;6221441;0,0121;35;3768;234438;62050;20877539;2,759
17.11.2023;84,21;84,11;83,975;84,315;6150703;0,0123;9730;47892;234210;83994;20877539;2,759
20.11.2023;84,74;84,07;84;84,835;5572385;0,0122;12880;11501;261764;88188;20877539;2,759
21.11.2023;84,74;84,78;84,53;84,9275;4787628;0,012;49;800;223844;88984;20877539;2,759
22.11.2023;85,16;84,9;84,62;85,165;8192165;0,0121;2161;8761;224689;88712;20877539;2,759
23.11.2023;85,16;84,9;84,62;85,165;8192165;0,0121;2161;8761;224689;88712;20877539;2,759
24.11.2023;84,99;85;84,88;85,08;1816799;0,0157;40;342;226554;87457;20877539;2,759
27.11.2023;85,36;84,99;84,85;85,4;5156660;0,0119;83;29962;225305;83808;20877539;2,759
28.11.2023;85,8;85,21;85,06;85,83;16016508;0,0119;20644;1648;219924;85124;20877539;2,759
29.11.2023;86,48;86,2;86,075;86,48;7601625;0,0118;1317;17467;203937;96609;20877539;2,759
30.11.2023;85,87;86,29;85,635;86,305;8840490;0,0128;95;53912;216725;103869;21809233;3,058
01.12.2023;86,85;85,5;85,38;86,86;12641360;0,0126;77;43670;224027;107176;21809233;3,058
04.12.2023;86,25;86,18;85,93;86,3;6375943;0,0119;535;8160;227378;110745;21809233;3,058
05.12.2023;86,75;86,58;86,43;86,89;5618180;0,0122;82;7801;229539;117402;21809233;3,058
06.12.2023;87,23;87,26;86,94;87,305;7588753;0,0119;367;34186;236262;148014;21809233;3,058
07.12.2023;87,14;87,06;87,06;87,405;5605036;0,0117;19096;44116;267195;161609;21809233;3,058
08.12.2023;86,84;86,66;86,595;86,9193;7276288;0,012;5115;6047;299806;166959;21809233;3,058
11.12.2023;86,7;86,68;86,38;86,8;5497327;0,0126;3196;99;300227;166950;21809233;3,058
12.12.2023;86,88;86,73;86,475;86,95;8047886;0,0125;372;2622;302786;169550;21809233;3,058
13.12.2023;88,32;87,02;86,92;88,32;13651530;0,0124;4072;110011;305755;78517;21809233;3,058
14.12.2023;88,87;88,73;88,61;89,055;9352510;0,0114;2571;19442;215682;77500;21809233;3,058
15.12.2023;88,75;88,77;88,595;88,99;5146168;0,012;3514;49360;217200;82347;18370840;2,332
18.12.2023;88,77;88,83;88,5945;88,935;6359552;0,0116;22138;1017;222055;80370;18370840;2,332
19.12.2023;88,99;88,81;88,78;89,135;4787807;0,0114;2218;1043;159037;81222;18370840;2,332
20.12.2023;89;89,02;88,96;89,17;3027765;0,0117;10389;9478;160497;80480;18370840;2,332
21.12.2023;89,16;89,38;88,95;89,48;2706804;0,0114;1642;6682;165141;80135;18370840;2,332
22.12.2023;89,04;89,18;88,94;89,31;1791784;0,0116;1807;798;164830;76548;18370840;2,332
25.12.2023;89,04;89,18;88,94;89,31;1791784;0,0116;1807;798;164830;76548;18370840;2,332
26.12.2023;89,36;88,95;88,91;89,36;2646083;0,0117;1804;1346;161363;74889;18370840;2,332
27.12.2023;89,68;89,48;89,35;89,73;3327161;0,0117;5411;163;159350;75027;18370840;2,332
28.12.2023;89,43;89,42;89,255;89,595;2700208;0,0113;2611;1328;159479;76323;18370840;2,332
29.12.2023;89,06;89,21;89,04;89,44;3815505;0,0118;4317;2993;161765;77204;18891736;5,423
01.01.2024;89,06;89,21;89,04;89,44;3815505;0,0118;4317;2993;161765;77204;18891736;5,423
02.01.2024;88,18;88,74;88,09;88,77;11544717;0,0115;7767;1791;165363;78975;18891736;5,423
03.01.2024;87,84;87,51;87,205;87,885;12091696;0,0122;9712;34109;170381;111062;18891736;5,423
04.01.2024;87,44;87,27;87,269;87,595;6256578;0,0116;4729;13200;202632;123465;18891736;5,423
05.01.2024;87,17;86,98;86,94;87,955;9774979;0,0122;806;1772;216808;125204;18891736;5,423
08.01.2024;87,28;86,97;86,97;87,49;6378682;0,0118;1897;222;213101;118204;18891736;5,423
09.01.2024;86,94;86,82;86,82;87,17;7946827;0,0118;1046;424;206012;118626;18891736;5,423
10.01.2024;87,56;87,48;87,39;87,665;5611060;0,0117;5;1264;205480;119622;18891736;5,423
11.01.2024;88,35;87,89;87,62;88,4;7736910;0,0117;5268;22398;206475;136605;18891736;5,423
12.01.2024;88,51;88,45;88,383;88,7753;7683814;0,0116;1726;12435;225642;140201;19848372;2,408
15.01.2024;88,51;88,45;88,383;88,7753;7683814;0,0116;1726;12435;225642;140201;19848372;2,408
16.01.2024;87,69;88,29;87,555;88,29;4901088;0,0117;1717;5213;229938;133697;19848372;2,408
17.01.2024;87,36;87,4;87,135;87,45;7209763;0,0116;4354;3499;220423;135453;19848372;2,408
18.01.2024;87,45;87,51;87,2;87,65;5795560;0,0118;4200;1084;225432;136526;19848372;2,408
19.01.2024;87,49;87,4;87,085;87,49;6268244;0,012;36;6713;227375;129490;19848372;2,408
22.01.2024;87,55;87,53;87,31;87,695;7577550;0,0117;5477;1060;217904;34560;19848372;2,408
23.01.2024;87,1;87,19;86,785;87,29;7749986;0,0118;9451;76;59497;34636;19848372;2,408
24.01.2024;86,86;87,31;86,77;87,48;6172851;0,0118;3101;3179;65370;33405;19848372;2,408
25.01.2024;87,48;87,18;87,15;87,48;6469757;0,0116;3813;2225;67217;32136;19848372;2,408
26.01.2024;87,61;87,44;87,28;87,66;3695907;0,0116;8858;167;69761;29020;19848372;2,408
29.01.2024;87,94;87,81;87,37;88,02;4938248;0,0123;8669;603;74572;28194;19848372;2,408
30.01.2024;88,14;87,95;87,725;88,15;4118528;0,0121;14193;676;71918;28865;19848372;2,408
31.01.2024;87,98;88,18;87,81;88,53;7832125;0,0122;24342;8967;85609;36879;20973071;3,506
01.02.2024;88,35;88,1;87,98;88,52;11164704;0,0116;3336;8801;115135;45188;20973071;3,506
02.02.2024;87,64;87,59;87,46;87,83;8210583;0,0116;16658;1217;126568;46378;20973071;3,506
05.02.2024;86,9;87,2;86,775;87,26;9149578;0,0121;17175;9763;140946;48649;20973071;3,506
06.02.2024;87,69;87,28;87,18;87,811;6415455;0,0116;24290;5629;138078;50840;20973071;3,506
07.02.2024;87,57;87,63;87,45;87,76;6450347;0,0117;20129;165;158347;50935;20973071;3,506
08.02.2024;87,46;87,46;87,4125;87,62;5166354;0,0118;518;553;174002;51485;20973071;3,506
